Operation,Level,Operator,Time,Source,Terminal IP Address,Operation Object,Result,Details
Register NE,Minor,,"	25/11/2025 11:22:06 +03:00",NMSMMLServer,10.119.29.69,6290-UL_Reisheh_Gharandal_Scl_Bk_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Register NE,Minor,,"	25/11/2025 11:22:06 +03:00",NMSMMLServer,10.119.29.69,6290-UL_Reisheh_Gharandal_Scl_Bk_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Save Extend Apply settings,Minor,,"	25/11/2025 11:21:25 +03:00",Topology Management,172.23.16.44,Topology Management,Successful,"Topology: Physical Topology
Current settings: Browse Current Alarms, Cell List"
Save Extend Apply settings,Minor,,"	25/11/2025 11:21:14 +03:00",Topology Management,172.23.16.44,Topology Management,Successful,"Topology: Physical Topology
Current settings: Browse Current Alarms, Cell List"
Save Extend Apply settings,Minor,,"	25/11/2025 11:21:10 +03:00",Topology Management,172.23.16.44,Topology Management,Successful,"Topology: Physical Topology
Current settings: Browse Current Alarms, Cell List"
Subscribe Result,Warning,,"	25/11/2025 11:20:44 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_111954,Successful,"Function:[Trace Management][Subscribe] 
NeType:BTS3900 LTE 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154344 
Task Name:20251125_111954 
Creator:rawaa.alobaidat 
NE List:2330-LT_AbuAlia_Taqwa_Ave_PF_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Create Trace Task,Minor,,"	25/11/2025 11:20:04 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_111954,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 LTE 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154344 
Task Name:20251125_111954 
Creator:rawaa.alobaidat 
NE List:2330-LT_AbuAlia_Taqwa_Ave_PF_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Unregister NE,Minor,,"	25/11/2025 11:19:05 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	25/11/2025 11:19:05 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,"Function:[Northbound Interface][MML Interface]LST OPTLOG:ST=2025&11&25&11&08&56,ET=2025&11&25&11&13&56; Interactive protocol is : TELNET"
Register NE,Minor,,"	25/11/2025 11:19:04 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Send Email,Warning,,"	25/11/2025 11:18:00 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:.
LCM/CSM Performance Report,Warning,,"	25/11/2025 11:15:54 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	25/11/2025 11:15:26 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Unregister NE,Minor,,"	25/11/2025 11:13:48 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	25/11/2025 11:13:48 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,"Function:[Northbound Interface][MML Interface]LST OPTLOG:ST=2025&11&25&11&03&41,ET=2025&11&25&11&08&41; Interactive protocol is : TELNET"
Register NE,Minor,,"	25/11/2025 11:13:48 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Unregister NE,Minor,,"	25/11/2025 11:13:37 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	25/11/2025 11:13:37 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,"Function:[Northbound Interface][MML Interface]LST OPTLOG:ST=2025&11&25&11&03&31,ET=2025&11&25&11&08&31; Interactive protocol is : TELNET"
Register NE,Minor,,"	25/11/2025 11:13:37 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:13:33 +03:00",MmlService,192.168.27.31,4707-UL_Akedar_PE_O,Successful,"Function:[Configuration Management][MML Command]
LST EUTRANINTERFREQNCELL:ENODEBID=1438;"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:13:24 +03:00",MmlService,192.168.27.31,4707-UL_Akedar_PE_O,Successful,"Function:[Configuration Management][MML Command]
LST EUTRANINTRAFREQNCELL:ENODEBID=1438;"
Create Trace Task,Minor,,"	25/11/2025 11:13:23 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_111312,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154343 
Task Name:20251125_111312 
Creator:rawaa.alobaidat 
NE List:3115-UL_Mshairfe_Russayfah_PF_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Save Extend Apply settings,Minor,,"	25/11/2025 11:13:04 +03:00",Topology Management,10.119.39.59,Topology Management,Successful,"Topology: Physical Topology
Current settings: Browse Current Alarms, Cell List"
Save Extend Apply settings,Minor,,"	25/11/2025 11:13:03 +03:00",Topology Management,10.119.39.59,Topology Management,Successful,"Topology: Physical Topology
Current settings: Browse Current Alarms, Cell List"
Subscribe Result,Warning,,"	25/11/2025 11:11:36 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_111052,Successful,"Function:[Trace Management][Subscribe] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154342 
Task Name:20251125_111052 
Creator:rawaa.alobaidat 
NE List:2802-UL_Hashmia_Uni_Rd_PE_Manage 
Source:System 
Error Cause:N/A 
Remarks:
"
Create Trace Task,Minor,,"	25/11/2025 11:11:02 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_111052,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154342 
Task Name:20251125_111052 
Creator:rawaa.alobaidat 
NE List:2802-UL_Hashmia_Uni_Rd_PE_Manage 
Source:System 
Error Cause:N/A 
Remarks:
"
Unregister NE,Minor,,"	25/11/2025 11:10:40 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	25/11/2025 11:10:39 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,"Function:[Northbound Interface][MML Interface]LST OPTLOG:ST=2025&11&25&11&00&32,ET=2025&11&25&11&05&32; Interactive protocol is : TELNET"
Register NE,Minor,,"	25/11/2025 11:10:39 +03:00",NMSMMLServer,10.119.29.69,RNC11,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Delete Trace Task,Warning,,"	25/11/2025 11:10:12 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_082436,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154321 
Task Name:20251125_082436 
Creator:rawaa.alobaidat 
NE List:1129-UL_Deir_Kahf_PE_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Delete Trace Task,Warning,,"	25/11/2025 11:10:11 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_084003,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154323 
Task Name:20251125_084003 
Creator:rawaa.alobaidat 
NE List:3160-UL_Jabal_Faisal_End_PE_TASC_O 
Source:System 
Error Cause:N/A 
Remarks:
"
query current activities,Minor,,"	25/11/2025 11:09:55 +03:00",OSSFaceService,172.17.218.12,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 11:09:54 +03:00",NBIMgmtService,172.17.218.12,Obtain the operator type,Failed,Failed:Query the current operator type
Stop Trace Task,Warning,,"	25/11/2025 11:09:42 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_084003,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154323 
Task Name:20251125_084003 
Creator:rawaa.alobaidat 
NE List:3160-UL_Jabal_Faisal_End_PE_TASC_O 
Source:System 
Error Cause:N/A 
Remarks:
"
Stop Trace Task,Warning,,"	25/11/2025 11:09:42 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_082436,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154321 
Task Name:20251125_082436 
Creator:rawaa.alobaidat 
NE List:1129-UL_Deir_Kahf_PE_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
query current activities,Minor,,"	25/11/2025 11:09:16 +03:00",OSSFaceService,192.168.19.221,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 11:09:15 +03:00",NBIMgmtService,192.168.19.221,Obtain the operator type,Failed,Failed:Query the current operator type
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:08:54 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:08:52 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:08:51 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:08:50 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:08:48 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:08:46 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:08:41 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 11:08:38 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DLD RETCFGDATA:OPMODE=SITE,MODE=IPV4,IP=""10.220.220.17"",USR=""ftpuser"",PWD=""******"",SRCF=""/ftproot/RET/HA-ATR451704v01-1710-2180-bT-F(01).bin"";"
Send Email,Warning,,"	25/11/2025 11:08:37 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:one Hours Huawei Outages.
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:07:52 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Query Trace Server Ftp Information,Minor,,"	25/11/2025 11:07:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:07:36 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 11:07:32 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD RET:DEVICENO=42,SERIALNO=""B55298365164059W1"";"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:07:11 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 11:07:07 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD RET:DEVICENO=40,SERIALNO=""B9241708216604KS1"";"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:06:34 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 11:06:30 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD RET:DEVICENO=22,SERIALNO=""B52337798614A2VL3"";"
Download File,Minor,,"	25/11/2025 11:05:25 +03:00",OSSFileService,192.168.27.31,20251125_091112_1438-ULT_Sakhra_Ajloun_PE_TASC_O_S1X2Uu_Union_Interface_Trace_20251125_110452.xlsx,Successful,"Download file, file name: 20251125_091112_1438-ULT_Sakhra_Ajloun_PE_TASC_O_S1X2Uu_Union_Interface_Trace_20251125_110452.xlsx"
query current activity detail by id,Minor,,"	25/11/2025 11:05:23 +03:00",OSSFaceService,192.168.27.31,query current activity detail by id,Successful,query current activity detail by id
query activity detail by id,Minor,,"	25/11/2025 11:05:03 +03:00",OSSFaceService,192.168.27.31,query activity detail by id,Successful,query activity detail by id
query current activities,Minor,,"	25/11/2025 11:05:03 +03:00",OSSFaceService,192.168.27.31,query current activities,Successful,query current activities
query activities,Minor,,"	25/11/2025 11:05:02 +03:00",OSSFaceService,192.168.27.31,query activities,Successful,query activities
query current activity detail by id,Minor,,"	25/11/2025 11:04:57 +03:00",OSSFaceService,192.168.27.31,query current activity detail by id,Successful,query current activity detail by id
query current activity detail by id,Minor,,"	25/11/2025 11:04:56 +03:00",OSSFaceService,192.168.27.31,query current activity detail by id,Successful,query current activity detail by id
query current activity detail by id,Minor,,"	25/11/2025 11:04:56 +03:00",OSSFaceService,192.168.27.31,query current activity detail by id,Successful,query current activity detail by id
query current activities,Minor,,"	25/11/2025 11:04:56 +03:00",OSSFaceService,192.168.27.31,query current activities,Successful,query current activities
query current activities,Minor,,"	25/11/2025 11:04:56 +03:00",OSSFaceService,192.168.27.31,query current activities,Successful,query current activities
query activity detail by id,Minor,,"	25/11/2025 11:04:55 +03:00",OSSFaceService,192.168.27.31,query activity detail by id,Successful,query activity detail by id
query current activity detail by id,Minor,,"	25/11/2025 11:04:55 +03:00",OSSFaceService,192.168.27.31,query current activity detail by id,Successful,query current activity detail by id
query current activity detail by id,Minor,,"	25/11/2025 11:04:55 +03:00",OSSFaceService,192.168.27.31,query current activity detail by id,Successful,query current activity detail by id
query activities,Minor,,"	25/11/2025 11:04:55 +03:00",OSSFaceService,192.168.27.31,query activities,Successful,query activities
query current activities,Minor,,"	25/11/2025 11:04:55 +03:00",OSSFaceService,192.168.27.31,query current activities,Successful,query current activities
query current activities,Minor,,"	25/11/2025 11:04:54 +03:00",OSSFaceService,192.168.27.31,query current activities,Successful,query current activities
query current activities,Minor,,"	25/11/2025 11:04:54 +03:00",OSSFaceService,192.168.27.31,query current activities,Successful,query current activities
Save Signaling,Minor,,"	25/11/2025 11:04:54 +03:00",Fars Service,192.168.27.31,Trace Task Name:20251125_091112,Successful,"Trace Type: S1X2Uu Union Interface Trace
Trace Task Name: 20251125_091112
Save Signaling: 20251125_091112_1438-ULT_Sakhra_Ajloun_PE_TASC_O_S1X2Uu_Union_Interface_Trace_20251125_110452.xlsx
"
Query Result,Warning,,"	25/11/2025 11:04:52 +03:00",Fars Service,192.168.27.31,Trace Task Name:20251125_091112,Successful,"Function:[Trace Management][Query Data] 
NeType:BTS3900 
Trace Type:S1X2Uu Union Interface Trace 
Trace ID:154328 
Task Name:20251125_091112 
Creator:ahmad.hajdawood 
NE List:1438-ULT_Sakhra_Ajloun_PE_TASC_O 
Source:System 
Error Cause:N/A 
Remarks:
"
Query Result,Warning,,"	25/11/2025 11:04:49 +03:00",Fars Service,192.168.27.31,Trace Task Name:20251125_091112,Successful,"Function:[Trace Management][Query Data] 
NeType:BTS3900 
Trace Type:S1X2Uu Union Interface Trace 
Trace ID:154328 
Task Name:20251125_091112 
Creator:ahmad.hajdawood 
NE List:1438-ULT_Sakhra_Ajloun_PE_TASC_O 
Source:System 
Error Cause:N/A 
Remarks:
"
Transparent transmission of MML commands,Risk,,"	25/11/2025 11:04:00 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
SCN ALD:;"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:03:35 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
LST RET:;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 11:02:45 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD RET:DEVICENO=40,SERIALNO=""ss1ss"";"
Transparent transmission of MML commands,Risk,,"	25/11/2025 11:02:44 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD RET:DEVICENO=22,SERIALNO=""ssss"";"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:01:54 +03:00",MmlService,192.168.27.31,4708-UL_Breqa_Village_PE_TASC_O,Successful,"Function:[Configuration Management][MML Command]
LST EUTRANINTERFREQNCELL:ENODEBID=1442,CELLID=71;"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:01:47 +03:00",MmlService,192.168.27.31,4708-UL_Breqa_Village_PE_TASC_O,Successful,"Function:[Configuration Management][MML Command]
LST EUTRANINTRAFREQNCELL:ENODEBID=1442,CELLID=71;"
Transparent transmission of MML commands,Minor,,"	25/11/2025 11:01:45 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
LCM/CSM Performance Report,Warning,,"	25/11/2025 11:00:54 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
Transparent transmission of MML commands,Risk,,"	25/11/2025 11:00:29 +03:00",MmlService,192.168.27.163,4717-UL_Mshairfe_Ghayyath_PF_TASC_O,Successful,"Function:[Configuration Management][MML Command]
SCN ALD:;"
LCM/CSM Performance Report,Warning,,"	25/11/2025 11:00:26 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Unregister NE,Minor,,"	25/11/2025 11:00:13 +03:00",NMSMMLServer,10.119.29.69,RNC03,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	25/11/2025 11:00:12 +03:00",NMSMMLServer,10.119.29.69,RNC03,Successful,"Function:[Northbound Interface][MML Interface]LST OPTLOG:ST=2025&11&25&10&50&06,ET=2025&11&25&10&55&06; Interactive protocol is : TELNET"
Register NE,Minor,,"	25/11/2025 11:00:12 +03:00",NMSMMLServer,10.119.29.69,RNC03,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Query Trace Server Ftp Information,Minor,,"	25/11/2025 11:00:01 +03:00",Data Collection,10.33.30.152,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
